ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-20-037502	0001182051	DE LEON RUDY F	Director			C/O GENERAL DYNAMICS CORPORATION	11011 SUNSET HILLS ROAD	RESTON	VA	20190		001-03671
0001681748-20-000006	0001444431	KEEFE JOHN BUCKLEY	Director			26050 MUREAU ROAD		CALABASAS	CA	91302		000-03978
0001498290-20-000002	0001498290	DiSanto Frederick D.	Director			6060 PARKLAND	SUITE 200	CLEVELAND	OH	44124		001-35383
0001681748-20-000005	0001444431	KEEFE JOHN BUCKLEY	Director			26050 MUREAU ROAD		CALABASAS	CA	91302		000-03978
0000764532-20-000008	0000764532	FIDUCIARY MANAGEMENT INC /WI/	Other		Fund Investment Advisor	100 EAST WISCONSIN AVENUE	SUITE 2200	MILWAUKEE	WI	53202		811-04809
0001127602-20-020025	0001811767	Rahily Ita M	Director			TOMPKINS FINANCIAL CORPORATION	P.O. BOX 460	ITHACA	NY	14851		001-12709
0001486189-20-000009	0001572821	Creem Mitchell	Director			58018 ARACENA		LA QUINTA	CA	92253		000-53862
0001567619-20-012334	0001726999	Generett Gretchen Givens	Director			8700 PERRY HIGHWAY		PITTSBURGH	PA	15237		000-55898
0001486189-20-000008	0001793716	Schimmel Lawrence	Officer	Chief Medical Officer		5193 SW 75TH STREET		MIAMI	FL	33143		000-53862
0001209191-20-037500	0001778117	Smith Gregory Martin	Officer	EVP, Head of Comml Banking		500 HILLS DRIVE, SUITE 300		BEDMINSTER	NJ	07921		001-16197
0001209191-20-037499	0001630151	CENSKY WILLIAM C.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001567619-20-012333	0001232931	LANDY MICHAEL P	Director,Officer	President and CEO		BELL WORKS	101 CRAWFORDS CORNER ROAD	HOLMDEL	NJ	07733		001-33177
0001209191-20-037497	0001630171	ZIEGELBAUER GARY J.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0000059478-20-000119	0001596336	Zulueta Alfonso G	Officer	SVP & President, Lilly Int'l		LILLY CORPORATE CENTER		INDIANAPOLIS	IN	46285		001-06351
0001209191-20-037496	0001630160	MUELLER WAYNE D.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037495	0001734593	Leinbach Vicki L.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037494	0001674349	Matzke Robert Earl	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037493	0001630336	DAVIS LYNN DALE	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037492	0001630157	FOSTER EDSON P.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001368148-20-000058	0001232602	TRAUB KENNETH H	Director			3201 CARNEGIE AVENUE		CLEVELAND	OH	44115-2634		001-33876
0001209191-20-037491	0001630168	STEIMLE ANDREW J.	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001654954-20-006765	0001602388	Galleher J. Patrick	Director			C/O ISSUER DIRECT CORP	ONE GLENWOOD AVENUE, SUITE 1001	RALEIGH	NC	27603		001-10185
0001654954-20-006764	0001715797	Nowlan Michael Joseph	Director			C/O ISSUER DIRECT CORP.	ONE GLENWOOD DRIVE SUITE 1001	RALEIGH	NC	27603		001-10185
0001654954-20-006763	0001323310	Everett William H	Director			C/O ISSUER DIRECT CORP.	ONE GLENWOOD AVE, SUITE 1001	RALEIGH	NC	27603		001-10185
0001048703-20-000096	0001223048	KARPUS GEORGE W	TenPercentOwner			C/O KARPUS INVESTMENT MANAGEMENT	183 SULLY'S TRAIL	PITTSFORD	NY	14534		811-21142
0001209191-20-037490	0001774309	Eisen Jacob	Director			2400 SOUTH 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037489	0001222893	SEIFERT KATHI P	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001209191-20-037487	0001647441	Roe Patrick J	Director			2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0000899243-20-017003	0001229815	VENUTI MICHAEL C	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, FLOOR 4	CAMBRIDGE	MA	02138		000-31141
0000899243-20-017002	0001192613	SELBY NORMAN C	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, FLOOR 4	CAMBRIDGE	MA	02138		000-31141
0000899243-20-017001	0001187054	BEIER DAVID W	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, FLOOR 4	CAMBRIDGE	MA	02138		000-31141
0000899243-20-017000	0001748961	Agresta Samuel	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, FLOOR 4	CAMBRIDGE	MA	02138		000-31141
0000899243-20-016999	0001239241	EVNIN ANTHONY B	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, FLOOR 4	CAMBRIDGE	MA	02138		000-31141
0001437749-20-013371	0001667312	Lehman Terry L	Director			5066 NORTH SHERMAN STREET		MOUNT WOLF	PA	17347		000-16084
0001582244-20-000053	0001383003	Gibson Ted W	Director			330 WEST WILLIAM STREET		CORNING	NY	14830		000-55911
0000899243-20-016992	0001560782	Daly James M	Director			C/O MADRIGAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOHOCKEN	PA	19428		001-33277
0000899243-20-016990	0001325712	Gollust Keith R	Director			C/O MADRIGAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOHOCKEN	PA	19428		001-33277
0000899243-20-016988	0001210238	BATE KENNETH	Director			C/O MADRIGAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOHOCKEN	PA	19428		001-33277
0000899243-20-016987	0001222252	MILLIGAN DAVID V	Director			C/O MADRIGAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOHOCKEN	PA	19428		001-33277
0000899243-20-016985	0001454983	Levy Richard S	Director			C/O MADIGRAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOHOCKEN	PA	19428		001-33277
0000899243-20-016983	0001014095	CRAVES FRED B	Director			C/O MADRIGAL PHARMACEUTICALS, INC.	200 BARR HARBOR DRIVE, SUITE 400	WEST CONSHOCKEN	PA	19428		001-33277
0001437749-20-013362	0001798434	Parkinson John W	Director			199 ORLANDO MANOR		WINTERSVILLE	OH	43953		033-79130
0001140361-20-014113	0000315054	REGENTS OF THE UNIVERSITY OF CALIFORNIA	TenPercentOwner			1111 BROADWAY, SUITE 2100		OAKLAND	CA	94607		333-233186
0001213900-20-015228	0001815403	Romig Shirley	Director			TWO LANDMARK SQUARE, SUITE 300		STAMFORD	CT	06901		001-38555
0001104659-20-074359	0001491503	Zhou Quan	Director			CASI PHARMACEUTICALS, INC.	9620 MEDICAL CENTER DR. SUITE 300	ROCKVILLE	MD	20850		000-20713
0000899243-20-016954	0001392478	Pinto Technology Ventures GP II, L.P.	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001588122	PTV Special Opportunities I, L.P.	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001717889	PTV GP III Management, LLC	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001593757	PTV IV, L.P.	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001364349	PTV SCIENCES II L P	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001373072	Pinto TV GP CO LLC	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001588123	PTV GP SO I, L.P.	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0000899243-20-016954	0001593758	PTV GP IV, L.P.	TenPercentOwner			3600 N CAPITAL OF TEXAS HWY, SUITE B180		AUSTIN	TX	78746		001-35706
0001104659-20-074356	0001573160	Huang James	Director			CASI PHARMACEUTICALS, INC.	9620 MEDICAL CENTER DR. SUITE 300	ROCKVILLE	MD	20850		000-20713
0001104659-20-074352	0001682419	Wu Yue Alexander	Director			CASI PHARMACEUTICALS, INC.	9620 MEDICAL CENTER DR. SUITE 300	ROCKVILLE	MD	20850		000-20713
0001104659-20-074349	0001608627	Salisbury Franklin Cary jr	Director			CASI PHARMACEUTICALS, INC.	9620 MEDICAL CENTER DR. SUITE 300	ROCKVILLE	MD	20850		000-20713
0001104659-20-074336	0001193918	SHROTRIYA RAJESH C MD	Director			CASI PHARMACEUTICALS, INC.	9620 MEDICAL CENTER DR. SUITE 300	ROCKVILLE	MD	20850		000-20713
0000950103-20-011926	0001160077	Andreessen Marc L	Director			C/O ANDREESSEN HOROWITZ	2865 SAND HILL RD., STE. 101	MENLO PARK	CA	94025		001-35551
0001213900-20-015224	0001815403	Romig Shirley	Director			TWO LANDMARK SQUARE, SUITE 300		STAMFORD	CT	06901		001-38555
0001213900-20-015222	0001806719	Cappa Gary M.	Officer	Chief Operating Officer		C/O ATLAS TECHNICAL CONSULTANTS, INC.	13215 BEE CAVE PKWY BUILDING B, STE 230	AUSTIN	TX	78738		001-38745
0001567619-20-012332	0001517513	Carus Jeffrey A	Director			3499 ROUTE 9 NORTH, SUITE 3C		FREEHOLD	NJ	07728		001-12690
0001213900-20-015220	0001796566	Miller David L	Officer	Chief Strategy Officer		C/O ATLAS TECHNICAL CONSULTANTS, INC.	13215 BEE CAVE PKWY BUILDING B, STE 230	AUSTIN	TX	78738		001-38745
0001261333-20-000139	0001229077	SHERIDAN MICHAEL J	Officer	Chief Financial Officer		C/O DOCUSIGN, INC.	221 MAIN STREET, SUITE 1550	SAN FRANCISCO	CA	94105		001-38465
0001261333-20-000138	0001664367	Wolberg Kirsten O.	Officer	Chief Technology & Ops Officer		C/O DOCUSIGN, INC.	221 MAIN STREET, SUITE 1550	SAN FRANCISCO	CA	94105		001-38465
0001261333-20-000137	0001765953	Alhadeff Loren	Officer	Chief Revenue Officer		C/O DOCUSIGN, INC.	221 MAIN STREET, SUITE 1550	SAN FRANCISCO	CA	94105		001-38465
0001562180-20-004575	0001704186	Gentile Kimberly	Officer	SVP, Clinical Operations		C/O BIOHAVEN PHARMACEUTICALS, INC.	215 CHURCH STREET	NEW HAVEN	CT	06510		001-38080
0001261333-20-000136	0001517205	Springer Daniel D.	Director,Officer	President and CEO		C/O DOCUSIGN, INC.	221 MAIN STREET, SUITE 1550	SAN FRANCISCO	CA	94105		001-38465
0001562180-20-004574	0001704234	Doogan Declan	Director			C/O BIOHAVEN PHARMACEUTICALS	215 CHURCH STREET	NEW HAVEN	CT	06510		001-38080
0001261333-20-000135	0001517211	OLRICH SCOTT V.	Officer	Chief Operating Officer		C/O DOCUSIGN, INC.	221 MAIN STREET, SUITE 1550	SAN FRANCISCO	CA	94105		001-38465
0001213900-20-015218	0001815403	Romig Shirley	Director			C/O THE LOVESAC COMPANY	TWO LANDMARK SQUARE, SUITE 300	STAMFORD	CT	06901		001-38555
0001209191-20-037486	0001751790	Wolff Stefani	Officer	Chief Development Officer		C/O PRINCIPIA BIOPHARMA INC.	220 E. GRAND AVENUE	SOUTH SAN FRANCISCO	CA	94080		001-38653
0001209191-20-037485	0001775394	Funtleyder Leslie D.	Director			C/O APPLIED THERAPEUTICS, INC.	545 FIFTH AVENUE, SUITE 1400	NEW YORK	NY	10017		001-38898
0001104659-20-074320	0001619991	Cerminara Kyle	Director,TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-32644
0001104659-20-074320	0001187586	MOGLIA JOSEPH H	TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-32644
0001104659-20-074320	0001591508	Fundamental Global Investors, LLC	Director,TenPercentOwner			4201 CONGRESS STREET, SUITE 140		CHARLOTTE	NC	28209		001-32644
0001104659-20-074320	0001619951	Johnson Lewis M	Director,TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-32644
0000950103-20-011924	0001213895	DESOUZA ERROL B	Director			C/O ROYALTY PHARMA PLC	110 E. 59TH STREET	NEW YORK	NY	10022		001-39329
0001104659-20-074317	0001619991	Cerminara Kyle	Director,TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-13906
0001104659-20-074317	0001619951	Johnson Lewis M	Director,TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-13906
0001104659-20-074317	0001187586	MOGLIA JOSEPH H	TenPercentOwner			C/O FUNDAMENTAL GLOBAL INVESTORS, LLC	4201 CONGRESS STREET, SUITE 140	CHARLOTTE	NC	28209		001-13906
0001104659-20-074317	0001591508	Fundamental Global Investors, LLC	Director,TenPercentOwner			4201 CONGRESS STREET, SUITE 140		CHARLOTTE	NC	28209		001-13906
0000950103-20-011923	0001405104	Norden Gregory	Director			C/O ROYALTY PHARMA PLC.	110 E. 59TH STREET	NEW YORK	NY	10022		001-39329
0001209191-20-037484	0001751790	Wolff Stefani	Officer	Chief Development Officer		C/O PRINCIPIA BIOPHARMA INC.	220 E. GRAND AVENUE	SOUTH SAN FRANCISCO	CA	94080		001-38653
0001127602-20-020024	0001680502	SHEPHERD MICHAEL	Director			CORELOGIC, INC.		IRVINE	CA	92618		001-13585
0001209191-20-037483	0001751790	Wolff Stefani	Officer	Chief Development Officer		C/O PRINCIPIA BIOPHARMA INC.	220 E. GRAND AVENUE	SOUTH SAN FRANCISCO	CA	94080		001-38653
0001567619-20-012331	0001801329	BUTEWICZ AMY LYNN	Director			3499 ROUTE 9 NORTH, SUITE 3C		FREEHOLD	NJ	07728		001-12690
0000950103-20-011922	0001736236	Alford Peggy	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0000950103-20-011921	0001734563	Houston Andrew	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0000950103-20-011920	0001211060	THIEL PETER	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0000950103-20-011919	0001584637	Killefer Nancy	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0001609916-20-000002	0001609916	Colon Jorge	Director			PO BOX 195115		SAN JUAN	PR	00919-5115	PUERTO RICO	001-12647
0000950103-20-011918	0001181218	KIMMITT ROBERT M	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0000950103-20-011917	0001258930	TRAVIS TRACEY THOMAS	Director			C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0001209191-20-037482	0001625616	Oistamo Kai Olavi	Officer	Chief Operating Officer		200 BELLEVUE PARKWAY	SUITE 300	WILMINGTON	DE	19809		001-33579
0001567619-20-012330	0001232929	CHEW ANNA T	Director,Officer	Chief Financial Officer		3499 ROUTE 9 NORTH, SUITE 3C		FREEHOLD	NJ	07728		001-12690
0001209191-20-037481	0001193182	MERRITT WILLIAM J	Director,Officer	President and CEO		200 BELLEVUE PARKWAY	SUITE 300	WILMINGTON	DE	19809		001-33579
0001209191-20-037480	0001652208	Gulino Richard L.	Officer	CLO, GC & Corp Sec		INTERDIGITAL, INC.	200 BELLEVUE PARKWAY, SUITE 300	WILMINGTON	DE	19809		001-33579
0001209191-20-037479	0001231579	BREZSKI RICHARD	Officer	Chief Financial Officer		200 BELLEVUE PARKWAY	SUITE 300	WILMINGTON	DE	19809		001-33579
0001814431-20-000002	0001814431	HAGMAN MARTIJN	Officer	CEO, PVH Europe		C/O PVH CORP.	200 MADISON AVENUE	NEW YORK	NY	10016		001-07572
0001140361-20-014104	0001709662	Next Alt S.a.r.l.	Director,TenPercentOwner			5, RUE EUGENE RUPPERT		GRAND DUCHY OF LUXEMBOURG	N4	L-2453	LUXEMBOURG	001-38126
0001140361-20-014104	0001709689	Drahi Patrick	Director,TenPercentOwner			5 RUE EUGENE RUPPERT		GRAND DUCHY OF LUXEMBOURG	N4	L-2453	LUXEMBOURG	001-38126
0001140361-20-014104	0001709665	A4 S.A.	Director			5, RUE EUGENE RUPPERT		GRAND DUCHY OF LUXEMBOURG	N4	L-2453	LUXEMBOURG	001-38126
0001209191-20-037478	0001184592	SEIDENBERG BETH C	Director			2750 SAND HILL ROAD		MENLO PARK	CA	94025		001-36548
0001225208-20-009081	0001741144	HOPKIN VINCE CRAIG	Officer	EVP & GM, ASG		5005 EAST MCDOWELL ROAD		PHOENIX	AZ	85008		001-39317
0001225208-20-009080	0001763605	KEETON SIMON	Officer	EVP & GM, Pwr Sol Grp		5005 EAST MCDOWELL ROAD		PHOENIX	AZ	85008		001-39317
0001567619-20-012328	0001232894	HIRSCH MATTHEW I	Director			3499 ROUTE 9 NORTH, SUITE 3C		FREEHOLD	NJ	07728		001-12690
0000899243-20-016938	0001620013	Williams Donald Allen	Director			C/O FORTE BIOSCIENCES, INC.	1124 W. CARSON STREET, MRL BLDG 3-320	TORRANCE	CA	90502		001-38052
0000899243-20-016937	0001814653	Kornfeld Steven	Director			C/O FORTE BIOSCIENCES, INC.	1124 W. CARSON STREET, MRL BLDG. 3-320	TORRANCE	CA	90502		001-38052
0001127602-20-020022	0001052822	WIDENER MARY LEE	Director			CORELOGIC, INC.	40 PACIFICA	IRVINE	CA	92618		001-13585
0000899243-20-016935	0001814892	Eichenfield Lawrence	Director			C/O FORTE BIOSCIENCES, INC.	1124 W. CARSON STREET, MRL BLDG. 3-320	TORRANCE	CA	90502		001-38052
0001209191-20-037476	0001586646	Shah Praful	Officer	Chief Strategy Officer		C/O RINGCENTRAL, INC.	20 DAVIS DRIVE	BELMONT	CA	94002		001-36089
0001469367-20-000152	0001741304	STEELE JEANNA	Officer	General Counsel		225 BUSH STREET, SUITE 1400		SAN FRANCISCO	CA	94104		001-37511
0001469367-20-000151	0001290083	Philpot Michelle	Officer	Chief Accounting Officer		225 BUSH STREET, SUITE 1400		SAN FRANCISCO	CA	94104		001-37511
0000899243-20-016933	0001303798	Walker Patricia S	Director			C/O FORTE BIOSCIENCES, INC.	1124 W. CARSON STREET, MRL BLDG 3-320	TORRANCE	CA	90502		001-38052
0001225208-20-009079	0001797225	Moore Sharelynn Faye	Officer	SVP, Networks		424 W. HIGH DRIVE		SPOKANE	WA	99203		000-22418
0001469367-20-000150	0001648690	Fenster Edward Harris	Director,Officer	Chairman		225 BUSH STREET, SUITE 1400		SAN FRANCISCO	CA	94104		001-37511
0001469367-20-000149	0001725051	Dawson Christopher	Officer	Chief Operating Officer		225 BUSH STREET, SUITE 1400		SAN FRANCISCO	CA	94104		001-37511
0000950103-20-011915	0001814876	Coyne Terrance P.	Officer	EVP & CFO		C/O ROYALTY PHARMA PLC	110 EAST 59TH STREET	NEW YORK	NY	10022		001-39329
0001127602-20-020020	0001219278	CHATHAM J DAVID	Director			CORELOGIC, INC.		IRVINE		92618		001-13585
0001437749-20-013355	0001644052	Laulis Julia M.	Director,Officer	COB, President and CEO		C/O CABLE ONE, INC.	210 E. EARLL DRIVE	PHOENIX	AZ	85012		001-36863
0001209191-20-037475	0001166683	RAUSCHER STEVEN M	Director			420 SAW MILL RIVER ROAD		ARDSLEY	NY	10502		001-31938
0001618835-20-000198	0001726731	Hall William Walmsley	Director			C/O EVOFEM BIOSCIENCES, INC.	12400 HIGH BLUFF DRIVE, SUITE 600	SAN DIEGO	CA	92130		001-36754
0001209191-20-037474	0001666380	Rosenberg Ellen	Officer	Chief Legal Officer		C/O AMICUS THERAPEUTICS	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001209191-20-037473	0001543031	Quimi Daphne	Officer	Chief Financial Officer		C/O AMICUS THERAPEUTICS	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001209191-20-037472	0001593353	Do Hung	Officer	Chief Science Officer		C/O AMICUS THERAPEUTICS, INC.	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001209191-20-037471	0001601896	Barth Jay	Officer	Chief Medical Officer		C/O AMICUS THERAPEUTICS, INC.	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001209191-20-037470	0001741443	Marino Robert Joseph	Director			2005 SOUTH EASTON ROAD, SUITE 304		DOYLESTOWN	PA	18901		001-37981
0001209191-20-037469	0001400971	Campbell Bradley L	Director,Officer	Chief Operating Officer		C/O AMICUS THERAPEUTICS, INC.	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001209191-20-037468	0001188191	WHITMAN BURKE W	Director			1 CEDAR BROOK DRIVE		CRANBURY	NJ	08512		001-33497
0001493152-20-011348	0001745828	Beckett Darren	Officer	CTO		3900 PASEO DEL SOL		SANTA FE	NM	87507		001-38015
0001493152-20-011347	0001781860	Orzechowski Frank	Officer	CFO, PFO and PAO		3900 PASEO DEL SOL		SANTA FE	NM	87507		001-38015
0001493152-20-011346	0001030874	RUPORT MARK	Director,Officer	President and CEO		3900 PASEO DEL SOL		SANTA FE	NM	87507		001-38015
0001493152-20-011345	0001698203	Fisher Ronald Kenneth Jr	Officer	VP of Business Development		3900 PASEO DEL SOL		SANTA FE	NM	87507		001-38015
0000899243-20-016925	0001786951	Zatlyn Michelle	Director,Officer	Chief Operating Officer		C/O CLOUDFLARE, INC.	101 TOWNSEND STREET	SAN FRANCISCO	CA	94107		001-39039
0001562180-20-004573	0001693093	Fisher Daniel William	Officer	Sr VP & COO Global Bev Pkg		10 LONGS PEAK DRIVE		BROOMFIELD	CO	80021		001-07349
0001562180-20-004572	0001185941	BRYANT JOHN A	Director			BALL CORPORATION	10 LONGS PEAK DR.	BROOMFIELD	CO	80021-2510		001-07349
0001562180-20-004571	0001194256	ECKERT ROBERT	Director			1455 MARKET STREET, 4TH FLOOR		SAN FRANCISCO	CA	94103		001-38902
0001562180-20-004570	0001354328	Ross Cathy D	Director			10 LONGS PEAK DRIVE		BROOMFIELD	CO	80005		001-07349
0001562180-20-004569	0001205943	HAYES JOHN A	Director,Officer	CHAIRMAN, PRESIDENT & C.E.O.		BALL CORPORATION	10 LONGS PEAK DR.	BROOMFIELD	CO	80021-2510		001-07349
0001209191-20-037466	0001400973	Crowley John F	Director,Officer	Chairman & CEO		C/O AMICUS THERAPEUTICS, INC.	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001567619-20-012327	0001647443	Monteagudo Graciela	Director			9715 BUSINESSPARK AVENUE		SAN DIEGO	CA	92131		000-06936
0001209191-20-037465	0001795501	Chung Bora	Officer	SVP of Products		C/O BILL.COM HOLDINGS, INC.	1810 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39149
0001104659-20-074301	0001425738	Redmile Group, LLC	Director,TenPercentOwner			ONE LETTERMAN DRIVE, BUILDING D,	SUITE D3-300	SAN FRANCISCO	CA	94129		001-36076
0001104659-20-074301	0001650527	Green Jeremy	Director,TenPercentOwner			ONE LETTERMAN DRIVE, BUILDING D	SUITE D3-300	SAN FRANCISCO	CA	94129		001-36076
0001179110-20-007514	0001467617	Sullivan Jim	Officer	SVP - CAO & Controller		8000 BENT BRANCH DRIVE		IRVING	TX	75063		001-36501
0001209191-20-037464	0001743122	Prout Samantha	Officer	Principal Accounting Officer		C/O AMICUS THERAPEUTICS, INC.	1 CEDAR BROOK DRIVE	CRANBURY	NJ	08512		001-33497
0001127602-20-020018	0001237466	WALKER DAVID F	Director			CORELOGIC, INC.	40 PACIFICA, SUITE 900	IRVINE	CA	92618		001-13585
0001179110-20-007513	0001690955	Koch John Robert	Officer	EVP - Stores & Development		8000 BENT BRANCH DR		IRVING	TX	75063		001-36501
0001616707-20-000108	0001620159	Oblak Steve	Officer	Chief Merchandising Officer		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001127602-20-020016	0001206046	CURLING DOUGLAS C	Director			CORELOGIC, INC.		IRVINE	CA	91618		001-13585
0001127602-20-020015	0001182249	SELWOOD ROBERT	Officer	EVP - CHIEF ACCOUNTING OFFICER		3600 LAS VEGAS BLVD. SOUTH		LAS VEGAS	NV	89109		001-10362
0001179110-20-007512	0001646382	Rabinowitz Matthew	Director,Officer	Executive Chairman		C/O NATERA, INC., 201 INDUSTRIAL ROAD	SUITE 410	SAN CARLOS	CA	94070		001-37478
0001683168-20-001988	0000929967	HAMES NORMAN R	Officer	President, Western Operations		1510 COTNER AVE.		LOS ANGELES	CA	90025		001-33307
0001127602-20-020013	0001494424	SANDERS COREY IAN	Officer	CHIEF FINANCIAL OFFICER		3600 LAS VEGAS BLVD., S.		LAS VEGAS	NV	89109		001-10362
0001616707-20-000106	0001431244	Miller James R.	Officer	Chief Technology Officer		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001127602-20-020012	0001722410	RAINA VIKRANT	Director			CORELOGIC, INC.		IRVINE	CA	92618		001-13585
0001616707-20-000104	0001620023	Macri Edmond	Officer	Chief Product/Marketing		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001127602-20-020010	0001777168	RAFIQ ATIF	Officer	President, Commercial & Growth		3600 LAS VEGAS BLVD SOUTH		LAS VEGAS	NV	89109		001-10362
0001209191-20-037463	0001688208	Kuperschmid Mark	Director			C/O GREAT ELM CAPITAL CORP.	800 SOUTH STREET, SUITE 230	WALTHAM	MA	02453		814-01211
0000874015-20-000070	0001248398	HERMAN JOAN E	Director			C/O IONIS PHARMACEUTICALS, INC.	2855 GAZELLE COURT	CARLSBAD	CA	92010		000-19125
0001127602-20-020009	0001440053	McManus John	Officer	EVP GENERAL COUNSEL AND SECY		3600 LAS VEGAS BLVD. SOUTH		LAS VEGAS	NV	89109		001-10362
0001388658-20-000119	0001670676	Vort David A	Officer	EVP, Sales		C/O IRHYTHM TECHNOLOGIES, INC.	699 8TH ST #600	SAN FRANCISCO	CA	94103		001-37918
0001127602-20-020008	0001183302	HORNBUCKLE WILLIAM	Officer	PRESIDENT AND ACTING CEO		3600 LAS VEGAS BLVD., S.		LAS VEGAS	NV	89109		001-10362
0001616707-20-000102	0001187596	FLEISHER MICHAEL D	Officer	Chief Financial Officer		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001127602-20-020007	0001196038	OBRIEN THOMAS C	Director			CORELOGIC, INC.		IRVINE	CA	92618		001-13585
0001225208-20-009077	0001220268	RUIZ WALLACE D	Officer	CFO		500 PRESIDENT CLINTON AVE.	SUITE 300	LITTLE ROCK	AR	72201		001-32442
