ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0000950142-22-001229	0001288050	MARIUCCI ANNE L	Director			4900 N. SCOTTSDALE ROAD, SUITE 2000		SCOTTSDALE	AZ	85251		001-35873
0001415889-22-003526	0001749345	Olinger Haydee	Director			1624 MARKET ST, STE. 311		DENVER	CO	80202		001-37379
0001415889-22-003524	0001882102	Lintonsmith Susan	Director			1624 MARKET ST, STE 311		DENVER	CO	80202		001-37379
0001829126-22-007241	0001887139	Jiang Zining	Director			C/O METAL SKY STAR ACQUISITION CORP	132 WEST 31ST STREET, FIRST FLOOR	NEW YORK	NY	10001		001-41344
0001829126-22-007240	0001887147	Wang Zhou	Director			C/O METAL SKY STAR ACQUISITION CORP	132 WEST 31ST STREET, FIRST FLOOR	NEW YORK	NY	10001		001-41344
0001829126-22-007239	0001887089	Fan Xinghua	Director			C/O METAL SKY STAR ACQUISITION CORP	132 WEST 31ST STREET, FIRST FLOOR	NEW YORK	NY	10001		001-41344
0001829126-22-007238	0001914427	M-Star Management Corp	TenPercentOwner			CRAIGMUIR CHAMBERS, PO BOX 71,	ROAD TOWN, TORTOLA	BRITISH VIRGIN ISLANDS		VG-1110		001-41344
0001829126-22-007237	0001887099	Leung Man Chak	Director,Officer,TenPercentOwner	CEO and Director		C/O METAL SKY STAR ACQUISITION CORP	132 WEST 31ST STREET, FIRST FLOOR	NEW YORK	NY	10001		001-41344
0001415889-22-003522	0001595628	Angelis Dimitrios	Director			1624 MARKET ST	STE 311	DENVER	CO	80202		001-37379
0001415889-22-003520	0001401800	Serruya Michael	Director			1624 MARKET ST	STE 311	DENVER	CO	80202		001-37379
0001415889-22-003519	0001256739	BULLIS EUGENE M	Director			1624 MARKET ST	STE 311	DENVER	CO	80202		001-37379
0000950103-22-005777	0001483298	Klein Adam J	Director			C/O CRESTVIEW ADVISORS	590 MADISON AVENUE, 42ND FLOOR	NEW YORK	NY	10022		001-38025
0000950103-22-005777	0001703027	Crestview Partners III GP, L.P.	Director,TenPercentOwner			C/O CRESTVIEW PARTNERS	590 MADISON AVENUE, 42ND FLOOR	NEW YORK	NY	10022		001-38025
0000950103-22-005777	0001758802	Crestview III USWS TE, LLC	TenPercentOwner			C/O CRESTVIEW PARTNERS	590 MADISON AVENUE, 42ND FLOOR	NEW YORK	NY	10022		001-38025
0000950103-22-005777	0001758686	Crestview III USWS, L.P.	TenPercentOwner			C/O CRESTVIEW PARTNERS	590 MADISON AVENUE, 42ND FLOOR	NEW YORK	NY	10022		001-38025
0001209191-22-021875	0001695028	Piscitelli Dominic	Officer	Chief Financial Officer		C/O ORIC PHARMACEUTICALS, INC.	240 E. GRAND AVE., 2ND FLOOR	SOUTH SAN FRANCISCO	CA	94080		001-39269
0001209191-22-021874	0001604471	WATANABE OSAMU R.	Officer	General Counsel, Secretary		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001209191-22-021873	0001604693	SIMON JOSEPH	Officer	Chief Financial Officer		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0000921895-22-001035	0001598482	Walker Gordon A.	Officer	Senior Vice President		C/O STEEL PARTNERS HOLDINGS L.P.	590 MADISON AVENUE, 32ND FLOOR	NEW YORK	NY	10022		001-35493
0001209191-22-021870	0001358892	Shropshire Kenneth	Director			C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007806	0001455482	Semel John	Officer	EVP, Chief Strategy Officer		1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0000921895-22-001034	0001598482	Walker Gordon A.	Officer	Senior Vice President		C/O STEEL PARTNERS HOLDINGS L.P.	590 MADISON AVENUE, 32ND FLOOR	NEW YORK	NY	10022		001-35493
0001209191-22-021869	0001763524	Richardson Yolonda C	Director			399 PARK AVENUE	5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007805	0001185726	ROYAL KEVIN	Officer	EVP, Chief Financial Officer		1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001209191-22-021868	0001632927	Trimble William C.	Director,Officer	President & CEO		C/O EASTERLY GOVERNMENT PROPERTIES, INC.	2001 K STREET NW, SUITE 775 NORTH	WASHINGTON	DC	20006		001-36834
0001567619-22-007804	0001708343	Burkholder Steve	Officer	VP, Chief Accounting Officer		1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0000899243-22-012994	0001163368	PACIFIC INVESTMENT MANAGEMENT CO LLC	TenPercentOwner			650 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	92660		001-36211
0001567619-22-007803	0001563433	Schray Vickie L.	Officer	See remarks		1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001567619-22-007802	0001920558	McClaskey James Paul	Officer	SVP, Chief Accounting Officer		C/O BERKELEY LIGHTS, INC.	5858 HORTON STREET, SUITE 320	EMERYVILLE	CA	94608		001-39388
0001567619-22-007801	0001453849	Spohn Christopher L.	Officer	EVP, Operations		1811 EAST NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001209191-22-021865	0001604691	RAICH JEFFREY	Director,Officer	Co-President, MD		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007800	0001855388	Wilson John Silvanus Jr.	Director			C/O ZOVIO INC	1811 EAST NORTHROP BLVD.	CHANDLER	AZ	85286		001-34272
0001209191-22-021864	0001604686	MOELIS KENNETH	Director,Officer,TenPercentOwner	Chairman, CEO		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007799	0001700187	Huberman Ron	Director			C/O ZOVIO INC	1811 EAST NORTHROP BLVD.	CHANDLER	AZ	85286		001-34272
0001104659-22-041274	0001669983	Ares Holdco LLC	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001525554	ARES INVESTMENTS HOLDINGS LLC	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001620264	Ares Management GP LLC	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001761656	Ares Voting LLC	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001490706	Ares Holdings L.P.	TenPercentOwner			2000 AVENUE OF THE STARS, 12TH FLOOR		LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001176948	Ares Management Corp	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001620263	Ares Partners Holdco LLC	TenPercentOwner			2000 AVENUE OF THE STARS,	12TH FLOOR	LOS ANGELES	CA	90067		811-23727
0001104659-22-041274	0001525559	ARES CAPITAL MANAGEMENT II LLC	TenPercentOwnerOther		Investment Advisor	245 PARK AVENUE,	44TH FLOOR	NEW YORK	NY	10167		811-23727
0001567619-22-007798	0001614929	Nichols Victor K	Director			1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001209191-22-021861	0001604685	MAHMOODZADEGAN NAVID	Director,Officer	Co-President, MD		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007797	0001565833	Carroll Teresa	Director			1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001209191-22-021860	0001604659	CRAIN ELIZABETH	Director,Officer	Chief Operating Officer		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007796	0001453475	Craig Ryan	Director			1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001567619-22-007795	0001658642	Horn Michael B	Director			1811 E. NORTHROP BLVD		CHANDLER	AZ	85286		001-34272
0001209191-22-021857	0001618434	Cantor Eric	Director,Officer	Vice Chairman, MD		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007794	0001246230	COLE MICHAEL P	Director			1811 EAST NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001567619-22-007793	0001573187	Marriner Kirsten	Director			1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001209191-22-021856	0001681752	Callesano Christopher	Officer	Principal Accounting Officer		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001567619-22-007792	0001781149	Kiely John	Director			1811 EAST NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001437749-22-007916	0001556355	Mathew Aby J.	Officer	EVP & Chief Scientific Officer		C/O BIOLIFE SOLUTIONS, INC.	3303 MONTE VILLA PARKWAY, SUITE 310	BOTHELL	WA	98021		001-36362
0001209191-22-021854	0001195160	ALLISON JOHN A	Director			C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001437749-22-007915	0001683151	Foster Karen A.	Officer	Chief Quality Officer		C/O BIOLIFE SOLUTIONS, INC.	3303 MONTE VILLA PARKWAY, SUITE 310	BOTHELL	WA	98021		001-36362
0001567619-22-007791	0001712873	Pernsteiner George P.	Director			1811 E. NORTHROP BLVD.		CHANDLER	AZ	85286		001-34272
0001437749-22-007914	0001389512	Rice Michael	Director,Officer	CEO		C/O BIOLIFE SOLUTIONS, INC.	3303 MONTE VILLA PARKWAY, SUITE 310	BOTHELL	WA	98021		001-36362
0001437749-22-007913	0001633186	Berard Todd	Officer	Chief Marketing Officer		C/O BIOLIFE SOLUTIONS, INC.	3303 MONTE VILLA PARKWAY, SUITE 310	BOTHELL	WA	98021		001-36362
0001567619-22-007790	0001920738	Bizily Scott	Officer	Chief Legal Officer		C/O 4D MOLECULAR THERAPEUTICS INC.	5858 HORTON STREET #455	EMERYVILLE	CA	94608		001-39782
0000899243-22-012992	0001331852	Zakrzewski Joseph S	Director			C/O AN2 THERAPEUTICS, INC.	1800 EL CAMINO REAL, SUITE D	MENLO PARK	CA	94027		001-41331
0000899243-22-012991	0001914883	Readnour Robin Shane	Director			C/O MOUNTAIN GROUP CAPITAL, LLC	3835 CLEGHORN AVENUE, SUITE 300	NASHVILLE	TN	37215		001-41331
0000899243-22-012990	0001783165	Adjuvant Global Health Technology Fund, L.P.	TenPercentOwner			C/O ADJUVANT CAPITAL, L.P.	501 FIFTH AVENUE, SUITE 1404	NEW YORK	NY	10017		001-41331
0000899243-22-012990	0001799812	Adjuvant Global Health Technology Fund DE, L.P.	TenPercentOwner			C/O ADJUVANT CAPITAL, L.P.	501 FIFTH AVENUE, SUITE 1404	NEW YORK	NY	10017		001-41331
0000899243-22-012989	0001914503	Easom Eric	Director,Officer	Chief Executive Officer		C/O AN2 THERAPEUTICS, INC.	1800 EL CAMINO REAL, SUITE D	MENLO PARK	CA	94027		001-41331
0000899243-22-012988	0001914847	Aziz Kabeer	Director,TenPercentOwner			C/O AN2 THERAPEUTICS, INC.	1800 EL CAMINO REAL, SUITE D	MENLO PARK	CA	94027		001-41331
0001235468-22-000058	0001774667	Daunt John	Officer	Chief Commercial Officer		C/O LIQUIDITY SERVICES, INC.	6931 ARLINGTON ROAD SUITE 200	BETHESDA	MD	20814		000-51813
0001395942-22-000028	0001583553	Jacoby Stefan	Director			C/O KAR AUCTION SERVICES, INC.	11299 NORTH ILLINOIS STREET	CARMEL	IN	46032		001-34568
0001395942-22-000027	0001791994	Smith Mary Ellen	Director			11299 NORTH ILLINOIS STREET		CARMEL	IN	46032		001-34568
0000899243-22-012987	0001259062	HEYER ANDREW R	Director			770 SOUTH DIXIE HIGHWAY, SUITE 200		CORAL GABLES	FL	33146		001-38843
0001562180-22-003045	0001258288	COHEN RAYMOND W	Director,Officer	Chief Executive Officer		26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-22-003044	0001379171	Kiernan Jane E	Director			26 TECHNOLOGY DRIVE		IRVINE	CA	92618		001-38721
0001562180-22-003043	0001190007	BEFFA NEGRINI DAVID	Director			730 MILFORD ROAD		MERRIMACK	NH	03054		000-23827
0001683168-22-002246	0001592481	Salkind Gene	Director,TenPercentOwner			35 TORRINGTON LANE		SHOREHAM	NY	11766		001-41117
0001104659-22-041245	0001621428	JAB Holding Co s.a r.l.	TenPercentOwner			4, RUE JEAN MONNET		LUXEMBOURG	N4	L-2180	LUXEMBOURG	001-40573
0001104659-22-041245	0001747036	JAB Investments S.a r.l.	TenPercentOwner			4, RUE JEAN MONNET		LUXEMBOURG	N4	L-2180	LUXEMBOURG	001-40573
0001104659-22-041245	0001394212	Lucresca SE	TenPercentOwner			4, RUE JEAN MONNET		LUXEMBOURG	N4	L-2180	LUXEMBOURG	001-40573
0001104659-22-041245	0001579044	Agnaten SE	TenPercentOwner			4, RUE JEAN MONNET		LUXEMBOURG	N4	L-2180	LUXEMBOURG	001-40573
0001104659-22-041245	0001579134	JAB Holdings B.V.	TenPercentOwner			PIET HEINKADE 55		AMSTERDAM	P7	1019 GM	NETHERLANDS	001-40573
0001104659-22-041245	0001746867	Joh. A. Benckiser B.V.	TenPercentOwner			PIET HEINKADE 55		AMSTERDAM	P7	1019 GM	NETHERLANDS	001-40573
0000950103-22-005767	0001780525	Newstead Jennifer	Officer	Chief Legal Officer		C/O META PLATFORMS, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0001209191-22-021851	0001570518	Michery David	Director,Officer,TenPercentOwner	CEO, President		1405 PIONEER STREET		BREA	CA	92821		001-34887
0001729851-22-000002	0001729851	Cooper Steve D	TenPercentOwner			14010 RANCHO SOLANA TRL		SAN DIEGO	CA	92130		001-38371
0001127602-22-010766	0001411337	SIMMONS SABRINA	Director			3250 VAN NESS AVENUE		SAN FRANCISCO	CA	94109		001-14077
0000895345-22-000386	0001771194	Hult William	Director,Officer	President		TRADEWEB MARKETS INC.	1177 AVENUE OF THE AMERICAS	NEW YORK	NY	10036		001-38860
0000895345-22-000385	0001771195	Olesky Lee	Director,Officer	Chief Executive Officer		TRADEWEB MARKETS INC.	1177 AVENUE OF THE AMERICAS	NEW YORK	NY	10036		001-38860
0001127602-22-010764	0001766351	Tung Hans	Director			C/O POSHMARK, INC.	203 REDWOOD SHORES PARKWAY	REDWOOD CITY	CA	94065		001-39848
0001127602-22-010762	0001294693	Benioff Marc	Director,Officer	Chairman and Co-CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0000899243-22-012980	0001647702	Enright Todd M.	TenPercentOwner			C/O WHITE WINSTON SELECT ASSET FUNDS, LL	265 FRANKLIN ST., SUITE 1702	BOSTON	MA	02110		000-53166
0000899243-22-012980	0001647837	Feagan Donald	TenPercentOwner			C/O WHITE WINSTON SELECT ASSET FUNDS, LL	265 FRANKLIN ST., SUITE 1702	BOSTON	MA	02110		000-53166
0000899243-22-012980	0001647840	White Winston Select Asset Funds, LLC	TenPercentOwner			265 FRANKLIN ST., SUITE 1702		BOSTON	MA	02110		000-53166
0000899243-22-012980	0001008190	BLUNDELL MARK	TenPercentOwner			C/O WHITE WINSTON SELECT ASSET FUNDS, LL	265 FRANKLIN ST., SUITE 1702	BOSTON	MA	02110		000-53166
0000899243-22-012980	0001738154	White Winston Select Asset Fund Series Fund MP-18, LLC	TenPercentOwner			265 FRANKLIN ST., SUITE 1702		BOSTON	MA	02110		000-53166
0000899243-22-012980	0001559652	Mahoney Robert P	TenPercentOwner			C/O WHITE WINSTON SELECT ASSET FUNDS, LL	265 FRANKLIN ST., SUITE 1702	BOSTON	MA	02110		000-53166
0001140361-22-012391	0001251638	TROTMAN STANLEY S JR	Director			C/O FORIAN INC.	41 UNIVERSITY DRIVE, SUITE 400	NEWTOWN	PA	18940		001-40146
0000899243-22-012978	0001229295	HUMPHREYS STEVEN	Director,Officer	CEO		2201 WALNUT AVENUE, SUITE #100		FREMONT	CA	94538		000-29440
0001567619-22-007789	0001484148	Turtle Creek Asset Management Inc.	TenPercentOwner			SCOTIA PLAZA	40 KING STREET WEST, SUITE 5100	TORONTO	A6	M5H 3Y2	ONTARIO, CANADA	001-38000
0001213900-22-017055	0001239301	HEITZMANN RICHARD R	Director,TenPercentOwner			C/O FIRSTMARK HORIZON ACQUISITION CORP.	100 5TH AVE, 3RD FLOOR	NEW YORK,	NY	10011		001-41336
0001213900-22-017055	0001278755	JANI AMISH A	Director,TenPercentOwner			100 5TH AVE, 3RD FLOOR		NEW YORK	NY	10011		001-41336
0001140361-22-012388	0001336503	KANGO SUJAY	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, 4TH FLOOR	CAMBRIDGE	MA	02138		000-31141
0001209191-22-021849	0001588276	Nadji Hessam	Director,Officer	Chief Executive Officer		C/O MARCUS & MILLICHAP, INC.	23975 PARK SORRENTO, SUITE 400	CALABASAS	CA	91302		001-36155
0001104659-22-041223	0001515813	Garg Vipin K	Director,Officer	President and CEO		C/O ALTIMMUNE, INC.	910 CLOPPER ROAD, SUITE 201S	GAITHERSBURG	MD	20878		001-32587
0001228924-22-000006	0001197710	Sakys John	Officer	CFO		MESA LABORATORIES, INC.	12100 W. 6TH AVENUE	LAKEWOOD	CO	80228		000-11740
0001104659-22-041219	0001920749	Okorie Eboh Duke	Director			C/O STERLING BANCORP, INC.	ONE TOWNE SQUARE, SUITE 1900	SOUTHFIELD	MI	48076		001-38290
0001209191-22-021847	0001199102	JOHNSON SABRINA MARTUCCI	Director			11555 SORRENTO VALLEY ROAD, SUITE 203		SAN DIEGO	CA	92121		001-37487
0001209191-22-021846	0001284599	BROENNIMAN EDWARD G	Director			11555 SORRENTO VALLEY ROAD, SUITE 203		SAN DIEGO	CA	92121		001-37487
0001209191-22-021845	0001566040	Shah Chetan	Director			11555 SORRENTO VALLEY ROAD, SUITE 203		SAN DIEGO	CA	92121		001-37487
0001140361-22-012386	0001336503	KANGO SUJAY	Director			C/O INFINITY PHARMACEUTICALS, INC.	1100 MASSACHUSETTS AVENUE, 4TH FLOOR	CAMBRIDGE	MA	02138		000-31141
0001071739-22-000129	0001845762	LONDON SARAH	Director,Officer	Chief Executive Officer		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001127602-22-010760	0001468818	Lofton Kevin E	Director			GILEAD SCIENCES, INC.	333 LAKESIDE DRIVE	FOSTER CITY	CA	94404		000-19731
0001209191-22-021844	0001215432	GRIFFIN LIAM	Director,Officer	Chairman, CEO and President		5260 CALIFORNIA AVENUE		IRVINE	CA	92617		001-05560
0001851388-22-000008	0001851388	Hansen Megan	Officer	Chief People & Culture Officer		C/O SMARTSHEET INC.	10500 NE 8TH ST., SUITE 1300	BELLEVUE	WA	98004-4357		001-38464
0001209191-22-021842	0001218802	FRANCIS LAURA	Director			C/O SHOCKWAVE MEDICAL, INC.	5403 BETSY ROSS DRIVE	SANTA CLARA	CA	95054		001-38829
0001104659-22-041208	0001839301	Brodkin Karen	Director			7381 LA TIJERA BLVD. P.O. BOX 452118		LOS ANGELES	CA	90045		001-41113
0000930420-22-000065	0001219805	KELLY DAVID M	Officer	EVP, Chief Financial Officer		1001 EAST PALM AVENUE		TAMPA	FL	33605		000-26058
